"","coef","pVal"
"Intercept",-2.17,0
"log age",0.06,0.001
"log size",-0.03,0.027
"log devs",0.22,0
"log commits",1.01,0
"C",0.19,0.079
"C#",-0.22,0.067
"C++",0.14,0.193
"Clojure",-0.15,0.179
"Coffeescript",0.12,0.279
"Erlang",0.06,0.587
"Go",0.31,0.004
"Haskell",-0.18,0.103
"Java",-0.03,0.81
"Javascript",0.12,0.257
"Objective-C",-0.04,0.717
"Perl",0.12,0.259
"Php",0.08,0.475
"Python",-0.08,0.459
"Ruby",-0.22,0.052
"Scala",-0.35,0.001
"Typescript",0.13,0.229
