"","coef","pVal"
"Intercept",-2.35,0
"log age",0.08,0
"log size",-0.02,0.114
"log devs",0.12,0
"log commits",1.04,0
"C",0.13,0.207
"C#",-0.13,0.252
"C++",0.24,0.015
"Clojure",-0.29,0.006
"Coffeescript",0.2,0.048
"Erlang",0.05,0.622
"Go",0.23,0.024
"Haskell",-0.29,0.007
"Java",-0.15,0.167
"Javascript",-0.06,0.587
"Objective-C",0.16,0.118
"Perl",0.25,0.012
"Php",0.21,0.035
"Python",-0.05,0.585
"Ruby",-0.26,0.016
"Scala",-0.27,0.01
"Typescript",0.03,0.8
