"","coef","pVal"
"Intercept",-2.51,0
"log age",0.07,0
"log size",-0.01,0.361
"log devs",0.13,0
"log commits",1.06,0
"C",0.12,0.28
"C#",-0.07,0.518
"C++",-0.08,0.449
"Clojure",-0.22,0.047
"Coffeescript",0.17,0.125
"Erlang",0.1,0.36
"Go",0.17,0.125
"Haskell",-0.27,0.018
"Java",-0.15,0.179
"Javascript",0.19,0.086
"Objective-C",0.05,0.631
"Perl",-0.08,0.455
"Php",0.17,0.124
"Python",0.12,0.258
"Ruby",-0.16,0.173
"Scala",-0.03,0.755
"Typescript",-0.01,0.937
