"","coef","pVal"
"Intercept",-2.31,0
"log age",0.06,0
"log size",-0.05,0
"log devs",0.14,0
"log commits",1.11,0
"C",0.22,0.036
"C#",0.25,0.021
"C++",0.09,0.367
"Clojure",-0.33,0.002
"Coffeescript",0.09,0.412
"Erlang",0.09,0.361
"Go",0.07,0.504
"Haskell",-0.15,0.158
"Java",-0.17,0.104
"Javascript",0.1,0.37
"Objective-C",-0.01,0.895
"Perl",-0.01,0.923
"Php",0.03,0.808
"Python",0.04,0.711
"Ruby",-0.12,0.247
"Scala",-0.24,0.026
"Typescript",0.08,0.443
