"","coef","pVal"
"Intercept",-2.44,0
"log age",0.08,0
"log size",-0.02,0.172
"log devs",0.13,0
"log commits",1.05,0
"C",0.06,0.574
"C#",0.08,0.491
"C++",0.06,0.605
"Clojure",-0.17,0.111
"Coffeescript",0.12,0.279
"Erlang",0.1,0.367
"Go",0.23,0.035
"Haskell",-0.26,0.019
"Java",-0.02,0.855
"Javascript",-0.06,0.617
"Objective-C",-0.03,0.777
"Perl",0,1
"Php",0.06,0.562
"Python",0.12,0.273
"Ruby",-0.3,0.008
"Scala",-0.01,0.915
"Typescript",0.04,0.714
