"","coef","pVal"
"Intercept",-2.74,0
"log age",0.13,0
"log size",-0.04,0.015
"log devs",0.13,0
"log commits",1.07,0
"C",0.09,0.393
"C#",0,0.966
"C++",0.04,0.71
"Clojure",-0.27,0.013
"Coffeescript",0.11,0.286
"Erlang",0.13,0.213
"Go",0.2,0.061
"Haskell",-0.16,0.14
"Java",-0.1,0.376
"Javascript",-0.19,0.086
"Objective-C",-0.09,0.423
"Perl",-0.06,0.555
"Php",0.15,0.168
"Python",-0.01,0.92
"Ruby",-0.15,0.181
"Scala",0.04,0.711
"Typescript",0.27,0.012
