"","coef"
"Intercept",-2.89
"log age",0.2
"log size",-0.03
"log devs",0.21
"log commits",0.99
"C",0.31
"C++",0.23
"Clojure",-0.12
"Coffeescript",-0.06
"Erlang",-0.1
"Go",0.72
"Haskell",-0.06
"Java",-0.46
"Javascript",-0.25
"Objective-C",0.21
"Perl",-0.02
"Php",-0.26
"Python",0.11
"Ruby",-0.4
"Scala",-0.23
"Typescript",0.39
