"","coef"
"Intercept",-2.56
"log age",0.15
"log size",-0.03
"log devs",0.34
"log commits",0.97
"C",0.15
"C++",0.09
"Clojure",-0.09
"Coffeescript",-0.33
"Erlang",-0.15
"Go",0.33
"Haskell",0.03
"Java",-0.17
"Javascript",0.02
"Objective-C",0.27
"Perl",-0.33
"Php",0.12
"Python",0.12
"Ruby",-0.39
"Scala",0.02
"Typescript",0.31
