"","coef","pVal"
"Intercept",-2.43,0
"log age",0.08,0
"log size",-0.02,0.265
"log devs",0.11,0.002
"log commits",1.04,0
"C",0.18,0.089
"C#",-0.18,0.103
"C++",0.11,0.276
"Clojure",-0.11,0.319
"Coffeescript",0.23,0.025
"Erlang",0.09,0.424
"Go",0.07,0.495
"Haskell",-0.13,0.212
"Java",-0.32,0.003
"Javascript",-0.17,0.114
"Objective-C",-0.1,0.326
"Perl",0.04,0.693
"Php",-0.05,0.634
"Python",0.15,0.157
"Ruby",0.03,0.797
"Scala",-0.12,0.265
"Typescript",0.29,0.007
