"","coef"
"Intercept",-2.96
"log age",0.22
"log size",-0.07
"log devs",0.21
"log commits",1.1
"C",-0.19
"C++",-0.06
"Clojure",-0.05
"Coffeescript",0.08
"Erlang",0.03
"Go",0.32
"Haskell",-0.29
"Java",-0.34
"Javascript",-0.02
"Objective-C",0.09
"Perl",-0.09
"Php",0.08
"Python",0.24
"Ruby",-0.23
"Scala",0
"Typescript",0.44
