"","coef","pVal"
"Intercept",-2.72,0
"log age",0.09,0
"log size",0,0.759
"log devs",0.1,0.004
"log commits",1.05,0
"C",0.14,0.203
"C#",0.03,0.773
"C++",0.1,0.351
"Clojure",-0.22,0.052
"Coffeescript",0.12,0.283
"Erlang",0.16,0.142
"Go",0.22,0.048
"Haskell",-0.22,0.055
"Java",-0.14,0.229
"Javascript",-0.07,0.553
"Objective-C",-0.27,0.018
"Perl",-0.04,0.698
"Php",0.11,0.294
"Python",-0.01,0.933
"Ruby",-0.08,0.5
"Scala",-0.07,0.523
"Typescript",0.24,0.043
