"","coef"
"Intercept",-2.93
"log age",0.19
"log size",-0.04
"log devs",0.15
"log commits",1.07
"C",0.26
"C++",-0.09
"Clojure",-0.12
"Coffeescript",0.11
"Erlang",-0.19
"Go",0.07
"Haskell",-0.08
"Java",-0.37
"Javascript",0.22
"Objective-C",0.31
"Perl",-0.22
"Php",0.3
"Python",0.18
"Ruby",-0.23
"Scala",-0.3
"Typescript",0.14
