"","coef","pVal"
"Intercept",-2.55,0
"log age",0.1,0
"log size",-0.03,0.064
"log devs",0.14,0
"log commits",1.05,0
"C",0.14,0.168
"C#",-0.04,0.733
"C++",0.23,0.031
"Clojure",-0.33,0.003
"Coffeescript",0.16,0.129
"Erlang",0.22,0.034
"Go",0.09,0.391
"Haskell",-0.24,0.027
"Java",-0.22,0.048
"Javascript",-0.16,0.153
"Objective-C",0.07,0.509
"Perl",0.07,0.478
"Php",0.01,0.924
"Python",0.12,0.253
"Ruby",-0.17,0.133
"Scala",-0.21,0.055
"Typescript",0.24,0.02
