"","coef","pVal"
"Intercept",-2.26,0
"log age",0.08,0
"log size",-0.04,0.012
"log devs",0.23,0
"log commits",1.02,0
"C",0.12,0.283
"C#",0.12,0.293
"C++",0.03,0.757
"Clojure",-0.14,0.235
"Coffeescript",0.01,0.932
"Erlang",0.04,0.75
"Go",0.18,0.112
"Haskell",-0.2,0.087
"Java",0.17,0.115
"Javascript",-0.11,0.33
"Objective-C",0.05,0.689
"Perl",-0.09,0.416
"Php",0.11,0.301
"Python",-0.03,0.763
"Ruby",-0.08,0.463
"Scala",-0.21,0.068
"Typescript",0.04,0.743
