"","coef","pVal"
"Intercept",-2.88,0
"log age",0.11,0
"log size",0,0.923
"log devs",0.13,0
"log commits",1.04,0
"C",-0.09,0.435
"C#",-0.03,0.776
"C++",0,0.967
"Clojure",0.1,0.386
"Coffeescript",0.18,0.104
"Erlang",0.1,0.355
"Go",0.19,0.084
"Haskell",-0.25,0.033
"Java",-0.1,0.355
"Javascript",-0.28,0.016
"Objective-C",0.03,0.791
"Perl",0.07,0.501
"Php",0.15,0.187
"Python",-0.04,0.75
"Ruby",-0.15,0.197
"Scala",-0.05,0.643
"Typescript",0.17,0.141
