"","coef"
"Intercept",-2.53
"log age",0.18
"log size",-0.06
"log devs",0.23
"log commits",1.01
"C",-0.04
"C++",0.02
"Clojure",-0.15
"Coffeescript",0.29
"Erlang",-0.14
"Go",0.24
"Haskell",-0.08
"Java",-0.33
"Javascript",-0.02
"Objective-C",0.4
"Perl",-0.2
"Php",0.23
"Python",-0.09
"Ruby",-0.15
"Scala",-0.02
"Typescript",0.04
