"","coef","pVal"
"Intercept",-2.36,0
"log age",0.08,0
"log size",-0.04,0.004
"log devs",0.17,0
"log commits",1.06,0
"C",0.18,0.073
"C#",-0.18,0.112
"C++",0.11,0.286
"Clojure",-0.22,0.041
"Coffeescript",0.11,0.297
"Erlang",0.04,0.717
"Go",0.11,0.3
"Haskell",-0.2,0.061
"Java",-0.05,0.608
"Javascript",0.18,0.086
"Objective-C",-0.1,0.334
"Perl",0,0.976
"Php",0.1,0.336
"Python",0.06,0.551
"Ruby",-0.16,0.132
"Scala",-0.04,0.68
"Typescript",0.07,0.538
