"","coef"
"Intercept",-2.69
"log age",0.19
"log size",-0.05
"log devs",0.16
"log commits",1.04
"C",0.09
"C++",-0.03
"Clojure",-0.29
"Coffeescript",-0.08
"Erlang",-0.14
"Go",0.3
"Haskell",0.1
"Java",-0.21
"Javascript",-0.03
"Objective-C",0.29
"Perl",-0.13
"Php",0.19
"Python",0.17
"Ruby",-0.15
"Scala",-0.39
"Typescript",0.31
