"","coef"
"Intercept",-2.79
"log age",0.17
"log size",-0.01
"log devs",0.15
"log commits",1
"C",0.16
"C++",-0.02
"Clojure",-0.01
"Coffeescript",0.17
"Erlang",-0.29
"Go",0.19
"Haskell",-0.15
"Java",-0.09
"Javascript",0.21
"Objective-C",0.18
"Perl",-0.23
"Php",0.12
"Python",0.04
"Ruby",-0.16
"Scala",-0.17
"Typescript",0.05
