"","coef"
"Intercept",-2.4
"log age",0.16
"log size",-0.04
"log devs",0.18
"log commits",1.01
"C",0.17
"C++",0.11
"Clojure",-0.19
"Coffeescript",-0.02
"Erlang",0.35
"Go",0.07
"Haskell",-0.27
"Java",-0.25
"Javascript",-0.19
"Objective-C",-0.09
"Perl",0.12
"Php",-0.09
"Python",-0.12
"Ruby",0.03
"Scala",-0.02
"Typescript",0.4
