"","coef","pVal"
"Intercept",-2.37,0
"log age",0.07,0
"log size",-0.03,0.051
"log devs",0.12,0.001
"log commits",1.08,0
"C",0.04,0.761
"C#",-0.01,0.913
"C++",0.28,0.01
"Clojure",-0.2,0.086
"Coffeescript",0.21,0.074
"Erlang",0.12,0.276
"Go",0.02,0.851
"Haskell",-0.11,0.332
"Java",-0.01,0.951
"Javascript",-0.3,0.077
"Objective-C",0.05,0.649
"Perl",0.33,0.003
"Php",0.14,0.206
"Python",0,0.983
"Ruby",-0.34,0.015
"Scala",-0.25,0.034
"Typescript",0.02,0.86
