"","coef"
"Intercept",-2.33
"log age",0.14
"log size",-0.04
"log devs",0.11
"log commits",1.06
"C",-0.03
"C++",-0.03
"Clojure",-0.27
"Coffeescript",0.03
"Erlang",0.12
"Go",0.08
"Haskell",-0.16
"Java",-0.01
"Javascript",-0.27
"Objective-C",0.13
"Perl",-0.12
"Php",0.12
"Python",0.1
"Ruby",-0.07
"Scala",0.02
"Typescript",0.37
