"","coef","pVal"
"Intercept",-2.72,0
"log age",0.14,0
"log size",-0.03,0.051
"log devs",0.1,0.01
"log commits",1.07,0
"C",0.12,0.303
"C#",-0.05,0.661
"C++",0.03,0.807
"Clojure",-0.13,0.293
"Coffeescript",-0.03,0.823
"Erlang",-0.01,0.924
"Go",0.12,0.292
"Haskell",-0.17,0.123
"Java",-0.19,0.176
"Javascript",0.01,0.927
"Objective-C",0.42,0
"Perl",-0.02,0.858
"Php",0.05,0.707
"Python",0.08,0.537
"Ruby",-0.2,0.116
"Scala",0.04,0.734
"Typescript",-0.07,0.652
