"","coef"
"Intercept",-2.1
"log age",0.14
"log size",-0.07
"log devs",0.13
"log commits",1.03
"C",0.14
"C++",0.07
"Clojure",-0.47
"Coffeescript",0.1
"Erlang",0.17
"Go",0.1
"Haskell",-0.21
"Java",0.19
"Javascript",0.21
"Objective-C",0.02
"Perl",-0.14
"Php",-0.06
"Python",0.06
"Ruby",-0.25
"Scala",-0.08
"Typescript",0.15
