"","coef","pVal"
"Intercept",-2.56,0
"log age",0.1,0
"log size",-0.03,0.104
"log devs",0.13,0.001
"log commits",1.07,0
"C",0.14,0.226
"C#",-0.09,0.498
"C++",0.1,0.41
"Clojure",-0.27,0.03
"Coffeescript",0.31,0.01
"Erlang",0.14,0.242
"Go",0.18,0.116
"Haskell",-0.33,0.004
"Java",-0.06,0.662
"Javascript",-0.28,0.061
"Objective-C",0.18,0.102
"Perl",0.1,0.414
"Php",0.33,0.007
"Python",-0.07,0.605
"Ruby",-0.22,0.139
"Scala",-0.11,0.337
"Typescript",-0.05,0.712
