"","coef","pVal"
"Intercept",-2.3,0
"log age",0.1,0
"log size",-0.05,0.001
"log devs",0.14,0.001
"log commits",1.07,0
"C",0.06,0.625
"C#",0.06,0.639
"C++",0.1,0.439
"Clojure",-0.38,0.002
"Coffeescript",0,0.973
"Erlang",0.11,0.39
"Go",0.11,0.333
"Haskell",-0.26,0.037
"Java",-0.23,0.098
"Javascript",0.12,0.408
"Objective-C",0,0.967
"Perl",-0.07,0.587
"Php",0.12,0.33
"Python",0.22,0.073
"Ruby",0.02,0.861
"Scala",0.1,0.377
"Typescript",-0.08,0.605
