"","coef","pVal"
"Intercept",-2.47,0
"log age",0.09,0
"log size",-0.05,0.001
"log devs",0.07,0.075
"log commits",1.14,0
"C",0.17,0.163
"C#",-0.05,0.703
"C++",-0.05,0.693
"Clojure",-0.31,0.007
"Coffeescript",0.25,0.041
"Erlang",0.08,0.485
"Go",-0.01,0.9
"Haskell",-0.23,0.037
"Java",0.04,0.726
"Javascript",-0.09,0.562
"Objective-C",0.21,0.056
"Perl",0.1,0.387
"Php",-0.02,0.884
"Python",0.13,0.231
"Ruby",-0.18,0.157
"Scala",-0.08,0.482
"Typescript",0.02,0.894
