"","coef"
"Intercept",-2.55
"log age",0.16
"log size",-0.02
"log devs",0.1
"log commits",1.01
"C",0.1
"C++",-0.04
"Clojure",-0.23
"Coffeescript",0
"Erlang",0.08
"Go",0.08
"Haskell",-0.15
"Java",0.03
"Javascript",0.09
"Objective-C",0.12
"Perl",-0.05
"Php",0.18
"Python",-0.12
"Ruby",-0.24
"Scala",-0.13
"Typescript",0.26
