"","coef","pVal"
"Intercept",-2.22,0
"log age",0.08,0
"log size",-0.04,0.007
"log devs",0.07,0.085
"log commits",1.08,0
"C",0.45,0
"C#",0.14,0.212
"C++",0.31,0.012
"Clojure",-0.48,0
"Coffeescript",-0.09,0.495
"Erlang",-0.14,0.279
"Go",0.09,0.442
"Haskell",-0.16,0.162
"Java",0.33,0.003
"Javascript",-0.39,0.03
"Objective-C",-0.12,0.346
"Perl",-0.09,0.471
"Php",0.12,0.322
"Python",0.3,0.014
"Ruby",-0.12,0.358
"Scala",-0.19,0.121
"Typescript",0.04,0.815
