"","coef","pVal"
"Intercept",-2.51,0
"log age",0.14,0
"log size",-0.05,0.003
"log devs",0.1,0.01
"log commits",1.08,0
"C",0.35,0.003
"C#",0.12,0.301
"C++",0.04,0.698
"Clojure",-0.22,0.072
"Coffeescript",0.35,0.004
"Erlang",0.15,0.201
"Go",0.08,0.475
"Haskell",-0.23,0.054
"Java",-0.16,0.189
"Javascript",0.03,0.846
"Objective-C",-0.06,0.621
"Perl",0.05,0.666
"Php",0.13,0.264
"Python",-0.11,0.379
"Ruby",-0.35,0.012
"Scala",-0.23,0.039
"Typescript",0.05,0.715
