"","coef","pVal"
"Intercept",-2.49,0
"log age",0.09,0
"log size",-0.03,0.068
"log devs",0.12,0.002
"log commits",1.1,0
"C",0,0.992
"C#",0.32,0.011
"C++",0.12,0.304
"Clojure",-0.23,0.086
"Coffeescript",0.07,0.552
"Erlang",-0.03,0.785
"Go",0.09,0.427
"Haskell",-0.13,0.279
"Java",0,0.99
"Javascript",-0.19,0.262
"Objective-C",0.29,0.013
"Perl",0.05,0.687
"Php",0.19,0.123
"Python",0.08,0.537
"Ruby",-0.34,0.019
"Scala",-0.09,0.442
"Typescript",-0.2,0.149
