"","coef","pVal"
"Intercept",-2.54,0
"log age",0.11,0
"log size",-0.03,0.092
"log devs",0.08,0.053
"log commits",1.09,0
"C",0.05,0.692
"C#",-0.14,0.259
"C++",0.04,0.723
"Clojure",-0.17,0.184
"Coffeescript",0.13,0.322
"Erlang",0.17,0.215
"Go",-0.04,0.755
"Haskell",-0.19,0.111
"Java",0.11,0.36
"Javascript",-0.17,0.262
"Objective-C",0.06,0.617
"Perl",0.23,0.066
"Php",0.13,0.309
"Python",0.01,0.92
"Ruby",-0.21,0.157
"Scala",-0.17,0.179
"Typescript",0.16,0.321
