"","coef","pVal"
"Intercept",-2.41,0
"log age",0.09,0
"log size",-0.04,0.036
"log devs",0.14,0.001
"log commits",1.07,0
"C",0.22,0.083
"C#",0.15,0.202
"C++",0.06,0.635
"Clojure",-0.22,0.094
"Coffeescript",0.16,0.274
"Erlang",0.09,0.454
"Go",0,0.969
"Haskell",-0.13,0.261
"Java",0.03,0.812
"Javascript",-0.06,0.721
"Objective-C",-0.05,0.655
"Perl",-0.38,0.004
"Php",0.19,0.11
"Python",0.08,0.552
"Ruby",-0.03,0.825
"Scala",-0.11,0.397
"Typescript",-0.01,0.97
