"","coef"
"Intercept",-2.21
"log age",0.1
"log size",-0.03
"log devs",0.13
"log commits",1.03
"C",0.23
"C++",-0.04
"Clojure",-0.28
"Coffeescript",0.11
"Erlang",0.2
"Go",0.31
"Haskell",-0.25
"Java",0
"Javascript",-0.04
"Objective-C",0.07
"Perl",0.02
"Php",-0.04
"Python",-0.05
"Ruby",-0.31
"Scala",-0.25
"Typescript",0.31
