"","coef","pVal"
"Intercept",-2.21,0
"log age",0.08,0
"log size",-0.03,0.038
"log devs",0.13,0.001
"log commits",1.05,0
"C",0.05,0.696
"C#",0.03,0.745
"C++",0.43,0
"Clojure",-0.35,0.002
"Coffeescript",0.05,0.686
"Erlang",0.09,0.407
"Go",0.03,0.75
"Haskell",-0.2,0.069
"Java",0.09,0.491
"Javascript",-0.03,0.837
"Objective-C",0.26,0.026
"Perl",0.02,0.874
"Php",0.24,0.027
"Python",0.02,0.844
"Ruby",-0.18,0.171
"Scala",-0.48,0
"Typescript",-0.08,0.658
