"","coef","pVal"
"Intercept",-2.47,0
"log age",0.11,0
"log size",-0.03,0.012
"log devs",0.07,0.029
"log commits",1.07,0
"C",0.29,0.003
"C#",0.04,0.71
"C++",0.16,0.113
"Clojure",-0.28,0.007
"Coffeescript",0.13,0.235
"Erlang",0.12,0.293
"Go",0.01,0.946
"Haskell",-0.3,0.006
"Java",-0.07,0.515
"Javascript",-0.15,0.283
"Objective-C",0.11,0.306
"Perl",0.07,0.459
"Php",0.2,0.034
"Python",0.06,0.627
"Ruby",-0.46,0.002
"Scala",-0.07,0.525
"Typescript",0.13,0.328
