"","coef","pVal"
"Intercept",-2.58,0
"log age",0.12,0
"log size",-0.03,0.055
"log devs",0.09,0.034
"log commits",1.08,0
"C",0,0.988
"C#",0.17,0.151
"C++",0.12,0.317
"Clojure",-0.18,0.128
"Coffeescript",0.08,0.544
"Erlang",0.04,0.756
"Go",0.19,0.096
"Haskell",-0.11,0.361
"Java",-0.06,0.62
"Javascript",-0.26,0.094
"Objective-C",0,0.994
"Perl",0.05,0.699
"Php",0.05,0.705
"Python",0.23,0.076
"Ruby",-0.03,0.829
"Scala",-0.37,0.004
"Typescript",0.1,0.491
