"","coef","pVal"
"Intercept",-2.6,0
"log age",0.12,0
"log size",-0.02,0.187
"log devs",0.05,0.178
"log commits",1.07,0
"C",0.19,0.147
"C#",0.02,0.894
"C++",0.03,0.822
"Clojure",-0.19,0.11
"Coffeescript",0.18,0.131
"Erlang",0.21,0.055
"Go",0.35,0.001
"Haskell",-0.2,0.105
"Java",-0.11,0.408
"Javascript",-0.17,0.334
"Objective-C",-0.22,0.091
"Perl",-0.16,0.177
"Php",0.24,0.027
"Python",-0.07,0.551
"Ruby",-0.14,0.319
"Scala",-0.01,0.904
"Typescript",0.06,0.739
