"","coef","pVal"
"Intercept",-2.44,0
"log age",0.12,0
"log size",-0.05,0.001
"log devs",0.14,0
"log commits",1.1,0
"C",0.23,0.032
"C#",0.17,0.138
"C++",-0.01,0.914
"Clojure",-0.34,0.004
"Coffeescript",0.03,0.835
"Erlang",-0.03,0.781
"Go",0.25,0.02
"Haskell",-0.5,0
"Java",0.13,0.242
"Javascript",0.08,0.564
"Objective-C",0.06,0.623
"Perl",-0.18,0.093
"Php",0.48,0
"Python",0.03,0.77
"Ruby",-0.05,0.678
"Scala",-0.13,0.237
"Typescript",-0.2,0.167
