"","coef","pVal"
"Intercept",-2.53,0
"log age",0.11,0
"log size",-0.01,0.485
"log devs",0.13,0
"log commits",1.03,0
"C",0.19,0.086
"C#",-0.09,0.449
"C++",0.13,0.264
"Clojure",-0.1,0.398
"Coffeescript",0.05,0.679
"Erlang",0.23,0.058
"Go",-0.02,0.864
"Haskell",-0.31,0.006
"Java",-0.21,0.092
"Javascript",0.08,0.576
"Objective-C",-0.09,0.422
"Perl",0,0.997
"Php",0.25,0.03
"Python",0.02,0.87
"Ruby",-0.11,0.396
"Scala",-0.07,0.506
"Typescript",0.04,0.782
