"","coef","pVal"
"Intercept",-2.71,0
"log age",0.14,0
"log size",-0.02,0.109
"log devs",0.09,0.014
"log commits",1.05,0
"C",0.33,0.003
"C#",-0.14,0.227
"C++",0.23,0.046
"Clojure",-0.22,0.069
"Coffeescript",-0.01,0.919
"Erlang",0.11,0.403
"Go",0.18,0.089
"Haskell",-0.26,0.02
"Java",0.01,0.953
"Javascript",-0.19,0.181
"Objective-C",0.02,0.854
"Perl",0.32,0.003
"Php",-0.16,0.165
"Python",-0.02,0.849
"Ruby",-0.06,0.645
"Scala",-0.16,0.164
"Typescript",0.03,0.854
