"","coef","pVal"
"Intercept",-2.76,0
"log age",0.13,0
"log size",-0.03,0.088
"log devs",0.07,0.091
"log commits",1.1,0
"C",0.09,0.483
"C#",-0.03,0.808
"C++",0.2,0.06
"Clojure",-0.3,0.01
"Coffeescript",0.28,0.04
"Erlang",0.07,0.556
"Go",0.17,0.13
"Haskell",-0.28,0.014
"Java",0.09,0.47
"Javascript",-0.07,0.66
"Objective-C",0.38,0.002
"Perl",0.01,0.896
"Php",-0.26,0.029
"Python",0.06,0.668
"Ruby",-0.13,0.342
"Scala",0.08,0.502
"Typescript",-0.35,0.018
