"","coef"
"Intercept",-2.74
"log age",0.17
"log size",-0.01
"log devs",0.12
"log commits",1.02
"C",0.1
"C++",0.06
"Clojure",-0.29
"Coffeescript",0.23
"Erlang",0.12
"Go",0.11
"Haskell",-0.19
"Java",-0.03
"Javascript",-0.01
"Objective-C",-0.05
"Perl",0.05
"Php",0.09
"Python",-0.03
"Ruby",-0.12
"Scala",-0.39
"Typescript",0.35
