"","coef"
"Intercept",-2.52
"log age",0.15
"log size",-0.02
"log devs",0.06
"log commits",1.04
"C",0.09
"C++",0.03
"Clojure",-0.14
"Coffeescript",0.15
"Erlang",0.24
"Go",0.21
"Haskell",-0.24
"Java",-0.18
"Javascript",-0.11
"Objective-C",0.12
"Perl",0
"Php",-0.02
"Python",-0.04
"Ruby",-0.15
"Scala",-0.02
"Typescript",0.05
