"","coef","pVal"
"Intercept",-2.69,0
"log age",0.09,0
"log size",0,0.96
"log devs",0.06,0.15
"log commits",1.07,0
"C",0.15,0.236
"C#",-0.01,0.964
"C++",0.21,0.071
"Clojure",-0.12,0.312
"Coffeescript",0.3,0.013
"Erlang",0.1,0.43
"Go",0.03,0.785
"Haskell",-0.3,0.011
"Java",0.02,0.911
"Javascript",-0.5,0.015
"Objective-C",0.14,0.224
"Perl",0.04,0.722
"Php",0.19,0.103
"Python",0.09,0.514
"Ruby",-0.24,0.084
"Scala",-0.23,0.058
"Typescript",0.13,0.402
