"","coef"
"Intercept",-2.3
"log age",0.13
"log size",-0.05
"log devs",0.18
"log commits",1.04
"C",-0.15
"C++",0.01
"Clojure",-0.3
"Coffeescript",0.17
"Erlang",0.19
"Go",0.36
"Haskell",-0.33
"Java",-0.11
"Javascript",0.04
"Objective-C",0.18
"Perl",-0.03
"Php",-0.09
"Python",-0.1
"Ruby",-0.17
"Scala",-0.16
"Typescript",0.5
