"","coef"
"Intercept",-2.28
"log age",0.13
"log size",-0.03
"log devs",0.15
"log commits",1
"C",0.24
"C++",0.21
"Clojure",-0.34
"Coffeescript",0.24
"Erlang",0.24
"Go",0.14
"Haskell",-0.27
"Java",-0.05
"Javascript",-0.19
"Objective-C",0
"Perl",0.08
"Php",0
"Python",-0.18
"Ruby",-0.06
"Scala",-0.16
"Typescript",0.1
