"","coef","pVal"
"Intercept",-2.72,0
"log age",0.09,0
"log size",-0.01,0.582
"log devs",0.02,0.536
"log commits",1.12,0
"C",0.17,0.166
"C#",-0.05,0.688
"C++",0.09,0.439
"Clojure",-0.3,0.011
"Coffeescript",-0.01,0.949
"Erlang",0.1,0.443
"Go",0.19,0.071
"Haskell",-0.24,0.029
"Java",0.14,0.189
"Javascript",-0.15,0.318
"Objective-C",0.08,0.515
"Perl",-0.16,0.136
"Php",0.25,0.026
"Python",0.06,0.637
"Ruby",-0.18,0.154
"Scala",-0.06,0.612
"Typescript",0.08,0.588
