"","coef"
"Intercept",-2.08
"log age",0.11
"log size",-0.06
"log devs",0.12
"log commits",1.06
"C",0.01
"C++",0.23
"Clojure",-0.33
"Coffeescript",0.05
"Erlang",0.05
"Go",0.1
"Haskell",-0.4
"Java",-0.12
"Javascript",-0.06
"Objective-C",0.21
"Perl",0.13
"Php",0.04
"Python",0.14
"Ruby",0.01
"Scala",-0.22
"Typescript",0.16
