"","coef","pVal"
"Intercept",-2.31,0
"log age",0.09,0
"log size",-0.05,0.001
"log devs",0.1,0.005
"log commits",1.09,0
"C",0.19,0.09
"C#",-0.29,0.019
"C++",0.17,0.104
"Clojure",-0.23,0.045
"Coffeescript",0.11,0.34
"Erlang",0.1,0.369
"Go",0.05,0.662
"Haskell",-0.46,0
"Java",0.21,0.056
"Javascript",0.16,0.259
"Objective-C",-0.03,0.826
"Perl",-0.06,0.619
"Php",0.17,0.154
"Python",0.07,0.546
"Ruby",-0.15,0.23
"Scala",-0.3,0.005
"Typescript",0.28,0.033
