"","coef","pVal"
"Intercept",-2.65,0
"log age",0.12,0
"log size",-0.02,0.313
"log devs",0.06,0.129
"log commits",1.06,0
"C",0.28,0.024
"C#",-0.14,0.265
"C++",0.15,0.146
"Clojure",-0.17,0.171
"Coffeescript",0.14,0.23
"Erlang",-0.03,0.843
"Go",0.21,0.059
"Haskell",-0.2,0.093
"Java",-0.14,0.228
"Javascript",0.03,0.838
"Objective-C",0.13,0.279
"Perl",-0.03,0.777
"Php",0.17,0.153
"Python",0.16,0.183
"Ruby",-0.36,0.008
"Scala",-0.15,0.144
"Typescript",-0.04,0.752
