"","coef","pVal"
"Intercept",-2.46,0
"log age",0.11,0
"log size",-0.03,0.031
"log devs",0.06,0.135
"log commits",1.07,0
"C",0.05,0.702
"C#",0.13,0.287
"C++",0.06,0.618
"Clojure",-0.34,0.004
"Coffeescript",0.16,0.174
"Erlang",-0.11,0.348
"Go",0.02,0.815
"Haskell",-0.12,0.266
"Java",0.11,0.295
"Javascript",-0.06,0.683
"Objective-C",0.32,0.004
"Perl",0.06,0.604
"Php",0.03,0.815
"Python",-0.04,0.746
"Ruby",-0.08,0.548
"Scala",-0.05,0.605
"Typescript",-0.12,0.44
