"","coef"
"Intercept",-2.33
"log age",0.13
"log size",-0.05
"log devs",0.09
"log commits",1.07
"C",0.21
"C++",0.01
"Clojure",-0.39
"Coffeescript",0.21
"Erlang",0.16
"Go",0.04
"Haskell",-0.29
"Java",0.11
"Javascript",0
"Objective-C",0.15
"Perl",0
"Php",0.05
"Python",-0.12
"Ruby",-0.01
"Scala",-0.19
"Typescript",0.05
