"","coef","pVal"
"Intercept",-2.77,0
"log age",0.11,0
"log size",-0.01,0.441
"log devs",0.11,0.004
"log commits",1.07,0
"C",-0.01,0.934
"C#",0.18,0.104
"C++",-0.05,0.679
"Clojure",-0.26,0.03
"Coffeescript",0.16,0.152
"Erlang",0.24,0.054
"Go",0.2,0.085
"Haskell",-0.44,0
"Java",-0.07,0.56
"Javascript",-0.08,0.578
"Objective-C",0.04,0.764
"Perl",0.02,0.885
"Php",0.26,0.022
"Python",0.1,0.385
"Ruby",-0.25,0.041
"Scala",-0.13,0.252
"Typescript",0.1,0.475
