"","coef"
"Intercept",-2.59
"log age",0.18
"log size",-0.03
"log devs",0.09
"log commits",1.03
"C",0.12
"C++",0.01
"Clojure",-0.35
"Coffeescript",0.14
"Erlang",0.02
"Go",0.08
"Haskell",-0.31
"Java",-0.1
"Javascript",0.03
"Objective-C",0.08
"Perl",0.16
"Php",-0.07
"Python",0.13
"Ruby",-0.15
"Scala",-0.2
"Typescript",0.4
