"","coef","pVal"
"Intercept",-2.53,0
"log age",0.13,0
"log size",-0.04,0.027
"log devs",0.14,0
"log commits",1.04,0
"C",0.34,0.006
"C#",0.21,0.069
"C++",-0.02,0.836
"Clojure",-0.08,0.49
"Coffeescript",0,0.994
"Erlang",-0.07,0.579
"Go",0.21,0.052
"Haskell",-0.15,0.178
"Java",-0.1,0.434
"Javascript",0.05,0.741
"Objective-C",-0.06,0.591
"Perl",-0.08,0.51
"Php",0.07,0.599
"Python",0.05,0.721
"Ruby",-0.12,0.395
"Scala",-0.21,0.071
"Typescript",-0.02,0.883
