"","coef"
"Intercept",-2.49
"log age",0.16
"log size",-0.04
"log devs",0.11
"log commits",1.06
"C",0.22
"C++",0
"Clojure",-0.26
"Coffeescript",0.08
"Erlang",0.12
"Go",0.25
"Haskell",-0.32
"Java",0.02
"Javascript",-0.03
"Objective-C",-0.06
"Perl",0.11
"Php",0.01
"Python",-0.17
"Ruby",-0.25
"Scala",-0.06
"Typescript",0.33
