"","coef"
"Intercept",-2.41
"log age",0.14
"log size",-0.02
"log devs",0.19
"log commits",0.98
"C",0.17
"C++",0.09
"Clojure",-0.34
"Coffeescript",0.04
"Erlang",-0.21
"Go",0.22
"Haskell",-0.11
"Java",0.1
"Javascript",0.17
"Objective-C",0.06
"Perl",-0.07
"Php",-0.15
"Python",-0.01
"Ruby",-0.21
"Scala",-0.16
"Typescript",0.4
