"","coef","pVal"
"Intercept",-2.31,0
"log age",0.06,0.002
"log size",-0.05,0.001
"log devs",0.09,0.012
"log commits",1.14,0
"C",0.24,0.043
"C#",0.15,0.17
"C++",0.11,0.361
"Clojure",-0.33,0.004
"Coffeescript",-0.14,0.274
"Erlang",0.24,0.036
"Go",-0.13,0.237
"Haskell",-0.21,0.055
"Java",-0.14,0.28
"Javascript",0.08,0.589
"Objective-C",0.09,0.413
"Perl",0.16,0.163
"Php",0.2,0.087
"Python",0.08,0.517
"Ruby",-0.26,0.023
"Scala",-0.29,0.009
"Typescript",0.15,0.233
