"","coef","pVal"
"Intercept",-2.41,0
"log age",0.07,0
"log size",-0.02,0.175
"log devs",0.16,0
"log commits",1.06,0
"C",0.16,0.207
"C#",-0.16,0.236
"C++",0.12,0.295
"Clojure",-0.05,0.69
"Coffeescript",0.2,0.104
"Erlang",0.23,0.068
"Go",0.22,0.074
"Haskell",-0.26,0.026
"Java",0.1,0.408
"Javascript",0.14,0.31
"Objective-C",-0.22,0.074
"Perl",0.02,0.877
"Php",-0.03,0.828
"Python",-0.09,0.521
"Ruby",-0.14,0.309
"Scala",-0.3,0.034
"Typescript",0.04,0.778
