"","coef","pVal"
"Intercept",-2.61,0
"log age",0.09,0
"log size",-0.02,0.215
"log devs",0.14,0
"log commits",1.08,0
"C",0.15,0.197
"C#",0.11,0.367
"C++",0.23,0.036
"Clojure",-0.44,0
"Coffeescript",-0.01,0.942
"Erlang",0.35,0.005
"Go",0.19,0.105
"Haskell",-0.11,0.31
"Java",-0.12,0.361
"Javascript",0.16,0.265
"Objective-C",0.07,0.542
"Perl",0.08,0.533
"Php",-0.15,0.222
"Python",-0.06,0.691
"Ruby",-0.19,0.128
"Scala",-0.22,0.066
"Typescript",-0.06,0.692
