"","coef"
"Intercept",-2.59
"log age",0.15
"log size",-0.02
"log devs",0.16
"log commits",1.02
"C",0.1
"C++",0
"Clojure",-0.18
"Coffeescript",0.25
"Erlang",0.1
"Go",0.27
"Haskell",-0.37
"Java",-0.2
"Javascript",-0.1
"Objective-C",-0.18
"Perl",0.18
"Php",0.08
"Python",0.01
"Ruby",-0.23
"Scala",-0.1
"Typescript",0.38
