"","coef"
"Intercept",-2.45
"log age",0.16
"log size",-0.03
"log devs",0.17
"log commits",0.99
"C",-0.05
"C++",0.03
"Clojure",-0.27
"Coffeescript",0.09
"Erlang",0.33
"Go",0.2
"Haskell",-0.42
"Java",0.04
"Javascript",-0.15
"Objective-C",-0.02
"Perl",-0.15
"Php",0.32
"Python",0.02
"Ruby",-0.05
"Scala",-0.29
"Typescript",0.35
