"","coef"
"Intercept",-2.15
"log age",0.11
"log size",-0.05
"log devs",0.13
"log commits",1.06
"C",0.19
"C++",0.01
"Clojure",-0.52
"Coffeescript",0.14
"Erlang",0.27
"Go",0.15
"Haskell",-0.28
"Java",-0.02
"Javascript",0.07
"Objective-C",0.03
"Perl",0.01
"Php",0.17
"Python",-0.12
"Ruby",-0.18
"Scala",-0.29
"Typescript",0.36
